FIPS,COUNTY,STATE,POP,VETS,VET_PERCENT,CASES,YESTER_CASES,VET_CASES,VET_YESTER,LOWER_Hospitalizations,UPPER_Hospitalizations,DATE
01069,Houston,Alabama,105882.0,9104.76097418,0.0859896958329083,11074.0,11038.0,952.2498916536265,949.1542626036419,111.34117309041923,215.7333889082784,
01071,Jackson,Alabama,51626.0,3056.199239444,0.0591988385589431,7136.0,7129.0,422.44291195661793,422.0285200867053,44.310548159976186,84.84573306872974,
01073,Jefferson,Alabama,658573.0,41562.3905733,0.0631097700229131,81957.0,81862.0,5172.287421767889,5166.291993615712,512.194234486361,1011.2930620024907,
01075,Lamar,Alabama,13805.0,824.848165095,0.0597499576309308,1482.0,1481.0,88.54943720903944,88.48968725140851,7.379872263759776,15.045864242862717,
01077,Lauderdale,Alabama,92729.0,5855.2142229478,0.0631432909116651,9767.0,9754.0,616.720522334233,615.8996595523813,73.9786031325203,139.54713536697545,
01079,Lawrence,Alabama,32924.0,1521.5304232386,0.0462134134138804,3160.0,3155.0,146.03438638786204,145.80331932079264,19.013343690195033,35.63959806481112,
01081,Lee,Alabama,164542.0,11466.27873887,0.0696860299429325,16513.0,16483.0,1150.7254124476444,1148.6348315493565,80.62452367674801,172.09929100487335,
01083,Limestone,Alabama,98915.0,7495.4274391774,0.0757764488619258,10318.0,10299.0,781.8613993573505,780.4216468289738,93.75364677377956,178.00762851049214,
01085,Lowndes,Alabama,9726.0,563.1542709299999,0.0579019402560148,1430.0,1429.0,82.79977456610116,82.74187262584515,5.983011601793995,13.170796989436479,
01087,Macon,Alabama,18068.0,1450.557843746,0.0802832545796989,1650.0,1646.0,132.46737005650317,132.14623703818438,11.889456177980023,23.773371402254945,
01089,Madison,Alabama,372909.0,33203.412779880004,0.0890389150701109,36171.0,36125.0,3220.6265970009813,3216.5308069077564,297.66732161655216,599.8824045331605,
01091,Marengo,Alabama,18863.0,1133.0842730282998,0.0600691445172188,2542.0,2535.0,152.6957653627702,152.27528135114966,12.31649598959505,26.041872421686055,
01093,Marion,Alabama,29709.0,1697.4801401965,0.0571368992627318,3322.0,3317.0,189.80877935079505,189.52309485448137,24.13730707242495,45.5259007057552,
01095,Marshall,Alabama,96774.0,5368.28574743,0.0554723970015706,12609.0,12594.0,699.4514537928037,698.6193678377801,75.16581955801315,146.49950231439607,
01097,Mobile,Alabama,413210.0,29786.229593011,0.0720849679170663,43476.0,43301.0,3133.9660651623744,3121.351195776888,334.2385284234994,660.2497588090944,
01099,Monroe,Alabama,20733.0,1414.8956355338,0.0682436519333333,1861.0,1852.0,127.00143624793327,126.38724338053328,12.33524306554083,24.17115958743459,
01101,Montgomery,Alabama,226486.0,19234.398645020003,0.0849253315658363,25364.0,25325.0,2154.046109835872,2150.734021904804,188.19131651667286,392.9416746346021,
